Unnamed: 0,Age,Sex,Job,Saving_accounts,Checking_account,Credit_amount,Duration,Default,Credit_per_Duration,Housing_own,Housing_rent,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Credit_Amount_Bin,Credit_Duration_Product,Age_Group_Label
899,42,1,1,0,0,4153,18,0,230.72222222222223,True,False,False,False,False,True,False,False,False,2,74754,1
900,43,1,1,0,0,2625,16,0,164.0625,False,True,True,False,False,False,False,False,False,2,42000,1
904,36,1,1,0,3,1278,24,0,53.25,True,False,False,False,False,False,True,False,False,1,30672,0
905,20,1,1,0,0,1107,12,0,92.25,False,True,False,False,False,False,True,False,False,1,13284,3
906,24,1,1,4,0,3763,21,0,179.1904761904762,True,False,True,False,False,False,False,False,False,2,79023,3
907,27,1,1,4,1,3711,36,0,103.08333333333331,True,False,False,False,True,False,False,False,False,2,133596,0
908,46,0,1,0,3,3594,15,0,239.6,True,False,True,False,False,False,False,False,False,2,53910,1
909,33,0,1,4,1,3195,9,0,355.0,True,False,True,False,False,False,False,False,False,2,28755,0
910,34,0,1,0,3,4454,36,0,123.72222222222224,True,False,False,False,False,False,True,False,False,2,160344,0
911,25,0,1,0,1,4736,24,0,197.33333333333331,True,False,False,False,False,True,False,False,False,2,113664,0
912,25,0,1,4,1,2991,30,0,99.7,True,False,False,False,False,False,True,False,False,2,89730,0
913,28,1,1,3,3,2142,11,0,194.72727272727272,True,False,False,False,False,False,False,False,False,2,23562,0
914,31,1,1,0,0,3161,24,0,131.70833333333334,False,True,False,False,False,False,False,False,False,2,75864,0
915,32,0,1,0,1,18424,48,1,383.8333333333333,True,False,False,False,False,False,False,False,True,3,884352,0
916,32,1,1,1,3,2848,10,0,284.8,True,False,True,False,False,False,False,False,False,2,28480,0
917,68,1,1,0,0,14896,6,1,2482.6666666666665,True,False,True,False,False,False,False,False,False,3,89376,2
918,33,1,1,1,0,2359,24,0,98.29166666666669,True,False,False,False,False,True,False,False,False,2,56616,0
919,39,1,1,0,0,3345,24,0,139.375,False,True,False,False,False,True,False,False,False,2,80280,0
920,28,0,1,0,3,1817,18,0,100.94444444444444,True,False,False,False,False,True,False,False,False,1,32706,0
921,37,1,1,2,3,12749,48,1,265.6041666666667,True,False,False,False,False,False,True,False,False,3,611952,0
922,22,0,1,0,0,1366,9,0,151.77777777777777,False,True,False,False,False,False,True,False,False,1,12294,3
923,30,1,1,0,1,2002,12,0,166.83333333333334,False,True,True,False,False,False,False,False,False,2,24024,0
924,55,1,1,0,0,6872,24,1,286.3333333333333,True,False,False,False,False,True,False,False,False,0,164928,1
925,46,1,1,0,0,697,12,0,58.083333333333336,True,False,True,False,False,False,False,False,False,1,8364,1
926,21,0,1,0,0,1049,18,0,58.27777777777778,False,True,False,False,False,True,False,False,False,1,18882,3
927,39,1,1,0,0,10297,48,1,214.52083333333331,False,False,True,False,False,False,False,False,False,3,494256,0
929,43,1,1,0,0,1344,12,0,112.0,True,False,True,False,False,False,False,False,False,1,16128,1
930,24,1,1,0,0,1747,24,0,72.79166666666667,True,False,False,False,False,True,False,False,False,1,41928,3
931,22,0,1,0,1,1670,9,0,185.55555555555557,True,False,False,False,False,False,True,False,False,1,15030,3
932,30,1,1,0,3,1224,9,0,136.0,True,False,True,False,False,False,False,False,False,1,11016,0
933,42,1,1,2,3,522,12,0,43.5,True,False,False,False,False,False,True,False,False,1,6264,1
934,23,0,1,0,0,1498,12,0,124.83333333333331,True,False,False,False,False,False,True,False,False,1,17976,3
935,30,1,1,1,1,1919,30,0,63.96666666666667,True,False,False,False,False,False,True,False,False,1,57570,0
936,28,0,1,0,2,745,9,0,82.77777777777777,True,False,False,False,False,False,True,False,False,1,6705,0
937,30,1,1,0,1,2063,6,0,343.8333333333333,False,True,False,False,False,False,True,False,False,2,12378,0
938,42,1,1,0,1,6288,60,1,104.8,False,False,False,False,True,False,False,False,False,0,377280,1
941,31,1,1,0,3,1546,10,0,154.6,True,False,True,False,False,False,False,False,False,1,15460,0
943,42,1,1,0,3,1455,4,0,363.75,True,False,True,False,False,False,False,False,False,1,5820,1
944,46,0,1,0,0,1845,15,0,123.0,False,True,False,False,False,True,False,False,False,1,27675,1
945,30,0,1,2,1,8358,48,1,174.125,True,False,True,False,False,False,False,False,False,0,401184,0
946,30,1,1,2,0,3349,24,0,139.54166666666666,False,False,False,False,False,True,False,False,False,2,80376,0
948,43,1,1,0,3,1533,18,0,85.16666666666667,True,False,False,False,False,True,False,False,False,1,27594,1
949,31,1,1,1,3,3621,24,0,150.875,True,False,False,False,False,False,True,False,False,2,86904,0
950,40,1,0,0,1,3590,18,0,199.44444444444449,True,False,False,False,False,False,False,False,False,2,64620,1
951,24,1,1,0,0,2145,36,0,59.583333333333336,True,False,False,False,False,False,False,False,False,2,77220,3
952,28,0,1,2,1,4113,24,0,171.375,False,True,True,False,False,False,False,False,False,2,98712,0
953,26,0,1,0,3,10974,36,1,304.8333333333333,True,False,False,False,False,True,False,False,False,3,395064,0
954,29,0,1,0,0,1893,12,0,157.75,True,False,True,False,False,False,False,False,False,1,22716,0
955,57,0,1,3,0,1231,24,0,51.29166666666666,False,True,False,False,False,False,True,False,False,1,29544,1
956,49,1,1,4,2,3656,30,0,121.86666666666666,True,False,False,False,False,False,True,False,False,2,109680,1
957,37,1,1,0,1,1154,9,0,128.22222222222223,True,False,False,False,False,False,True,False,False,1,10386,0
958,45,1,1,0,0,4006,28,0,143.07142857142858,True,False,True,False,False,False,False,False,False,2,112168,1
959,30,1,1,1,1,3069,24,0,127.875,False,False,False,False,False,True,False,False,False,2,73656,0
960,30,1,1,0,3,1740,6,0,290.0,False,True,False,False,False,False,True,False,False,1,10440,0
961,47,1,1,0,1,2353,21,0,112.04761904761904,True,False,True,False,False,False,False,False,False,2,49413,1
963,35,1,1,2,3,2397,24,0,99.875,True,False,False,False,False,False,True,False,False,2,57528,0
964,22,1,1,0,1,454,6,0,75.66666666666667,True,False,False,False,False,False,False,True,False,1,2724,3
965,26,0,1,4,1,1715,30,0,57.16666666666666,True,False,False,False,False,False,True,False,False,1,51450,0
966,23,1,1,2,1,2520,27,0,93.33333333333331,True,False,False,False,False,False,True,False,False,2,68040,3
967,54,0,1,0,3,3568,15,0,237.86666666666667,False,True,False,False,False,False,True,False,False,2,53520,1
969,40,1,1,0,0,3939,11,0,358.09090909090907,True,False,True,False,False,False,False,False,False,2,43329,1
970,22,1,1,1,1,1514,15,0,100.93333333333334,True,False,False,False,False,False,False,True,False,1,22710,3
971,43,1,1,0,3,7393,24,1,308.0416666666667,True,False,True,False,False,False,False,False,False,0,177432,1
972,29,0,0,0,0,1193,24,0,49.708333333333336,False,True,True,False,False,False,False,False,False,1,28632,0
973,36,1,1,0,0,7297,60,1,121.61666666666666,False,True,False,False,False,False,False,False,False,0,437820,0
974,33,0,1,0,3,2831,30,0,94.36666666666666,True,False,False,False,False,False,True,False,False,2,84930,0
975,57,0,1,2,2,1258,24,0,52.41666666666666,True,False,False,False,False,False,True,False,False,1,30192,1
976,64,0,1,0,1,753,6,0,125.5,True,False,False,False,False,False,True,False,False,1,4518,2
977,42,1,1,4,1,2427,18,0,134.83333333333334,True,False,False,False,False,False,False,False,False,2,43686,1
978,47,1,1,0,3,2538,24,0,105.75,True,False,True,False,False,False,False,False,False,2,60912,1
979,25,1,1,1,1,1264,15,0,84.26666666666667,False,True,True,False,False,False,False,False,False,1,18960,0
980,49,1,1,0,1,8386,30,1,279.53333333333336,True,False,False,False,False,True,False,False,False,0,251580,1
981,33,1,1,0,3,4844,48,0,100.91666666666669,False,True,False,False,False,False,False,False,False,2,232512,0
982,28,0,1,1,2,2923,21,0,139.1904761904762,True,False,True,False,False,False,False,False,False,2,61383,0
983,26,1,1,0,0,8229,36,1,228.58333333333331,True,False,True,False,False,False,False,False,False,0,296244,0
984,30,1,1,0,3,2028,24,0,84.5,True,False,False,False,False,True,False,False,False,2,48672,0
985,25,0,1,0,0,1433,15,0,95.53333333333332,False,True,False,False,False,True,False,False,False,1,21495,0
986,33,1,1,0,2,6289,42,1,149.73809523809524,True,False,False,False,False,False,False,False,False,0,264138,0
987,64,0,1,1,3,1409,13,0,108.3846153846154,True,False,False,False,False,False,True,False,False,1,18317,2
988,29,1,1,0,0,6579,24,1,274.125,False,False,True,False,False,False,False,False,False,0,157896,0
989,48,1,1,0,1,1743,24,0,72.625,True,False,False,False,False,False,True,False,False,1,41832,1
991,34,1,1,1,3,1569,15,0,104.6,True,False,False,False,False,False,True,False,False,1,23535,0
992,23,1,1,4,0,1936,18,0,107.55555555555556,False,True,False,False,False,False,True,False,False,1,34848,3
993,30,1,1,0,0,3959,36,0,109.97222222222224,True,False,False,False,False,True,False,False,False,2,142524,0
995,31,0,1,0,3,1736,12,0,144.66666666666666,True,False,False,False,False,True,False,False,False,1,20832,0
996,40,1,1,0,0,3857,30,0,128.56666666666666,True,False,True,False,False,False,False,False,False,2,115710,1
997,38,1,1,0,3,804,12,0,67.0,True,False,False,False,False,False,True,False,False,1,9648,0
998,23,1,1,0,0,1845,45,0,41.0,False,False,False,False,False,False,True,False,False,1,83025,3
999,27,1,1,1,1,4576,45,0,101.68888888888888,True,False,True,False,False,False,False,False,False,2,205920,0
